Date,Title,Sentiment,Source
14/03/2025,"L’AJ Auxerre, VRP de luxe de la Ligue 1 et en passe de valider son maintien avant de se déplacer à Nice",0.6,News API
15/03/2025,"Chute de Skjelmose, sacrifice d'Alaphilippe, victoire de Storner : le résumé de la 7e étape",0.0,News API
15/03/2025,"Chute de Skjelmose, sacrifice d'Alaphilippe, victoire de Storer : le résumé de la 7e étape",0.0,News API
15/03/2025,MILANO-SANREMO 1957: Brian Robinson An Englishman Podiums,0.0,News API
16/03/2025,"Paris-Nice : Matteo Jorgenson conserve son titre, à l’issue d’une édition accidentée",0.0,News API
16/03/2025,GP d'Australie de F1 - le départ de la course :,0.0,News API
17/03/2025,Algemeen directeur Pfennings vertrekt bij Fortuna Sittard,0.0,News API
18/03/2025,Pyrénées : Un skieur chevronné perd la vie dans une avalanche au Pic du Midi,0.0,News API
18/03/2025,Aude Biannic est la première cycliste professionnelle française à être mère et coureuse de haut niveau,0.0,News API
18/03/2025,"How to Create Inclusive Case Studies That Convert, According to an Inclusive Marketing Consultant",0.0,News API
18/03/2025,"""Légitime défense"" ou ""destruction d'une espèce protégée"" : ouverture du procès de la mort de l'ourse Caramelles",0.0,News API
18/03/2025,"Flashé à 204 km/h sur l’autoroute, les gendarmes interceptent rapidement l’automobiliste",0.0,News API
19/03/2025,"Le Tour de France 2027 s’élancera d’Edimbourg, pour un début de parcours inédit au Royaume-Uni",0.0,News API
19/03/2025,Le Tour de France 2027 partira d’Edimbourg et restera trois jours au Royaume-Uni,0.0,News API
19/03/2025,Le Tour de France 2027 partira d’Édimbourg pour ses trois premières étapes en Écosse,0.0,News API
20/03/2025,A View From the Easel,0.0,News API
20/03/2025,"Securing ecommerce: ""It's complicated""",-0.5,News API
20/03/2025,My heart is now whole + I’m proud to say…,0.5,News API
20/03/2025,Golf Fit Launches To Promote Healthier Habits And A Better Game,0.1667,News API
20/03/2025,Fairmont Kea Lani: A Lush Retreat On Maui’s Postcard-Perfect Polo Beach,0.1,News API
21/03/2025,"Savoie : Encore un mort dans une avalanche, le préfet appelle à la prudence",0.0,News API
21/03/2025,Here's my Siri theory,0.0,News API
22/03/2025,"Nasdaq Sell-Off: 2 Stocks With 49% to 128% Upside, According to Select Wall Street Analysts",0.0,Alpha Vantage
22/03/2025,Mathieu van der Poel prive à nouveau Tadej Pogacar de victoire sur Milan-San Remo,0.0,News API
22/03/2025,SANREMO DONNE’25: Wiebes Wins the Women’s Primavera,0.3,News API
22/03/2025,Milan-Sanremo : victoire de Lorena Wiebes au sprint,0.0,News API
24/03/2025,Motley Fool 2025 March Market Cap Showdown Championship,0.6,Alpha Vantage
24/03/2025,Lululemon’s Viral Disney Capsule Initially Sold Out Fast — Here’s Where It Just Restocked Online,0.1,News API
25/03/2025,Do not use a payment plan when you order a burrito. Seriously.,-0.3333,News API
25/03/2025,Health and Wellness Faves from Amazon’s Spring Sale,0.0,News API
25/03/2025,Mastering Race Tactics: Simplify the Chaos and Take Control,0.0,News API
26/03/2025,Ayuso wins stage three to lead Volta a Catalunya,0.3,News API
26/03/2025,Is Peloton Interactive Inc. (NASDAQ:PTON) the Best US Stock Under $10 to Buy Right Now?,0.6429,News API
