Date,Title,Sentiment,Source
30/07/2024,Freshworks Inc.  ( FRSH )  Beats Q2 Earnings and Revenue Estimates,0.0,Alpha Vantage
04/08/2024,Here are 4 things we're watching closely in the stock market this week,0.0,Alpha Vantage
06/08/2024,Will Healthy Revenue Growth Boost Akamai's  ( AKAM )  Q2 Earnings?,0.5,Alpha Vantage
08/08/2024,This Intel Analyst Is No Longer Bullish; Here Are Top 5 Downgrades For Thursday - Intel  ( NASDAQ:INTC ) ,0.5,Alpha Vantage
08/08/2024,"McKesson Reports Weak Sales, Joins JFrog, Fastly, Warner Bros. Discovery And Other Big Stocks Moving Lower In Thursday's Pre-Market Session - McKesson  ( NYSE:MCK ) ",-0.075,Alpha Vantage
08/08/2024,"Nasdaq, S&P 500 Futures Little Changed: What's Going On - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",-0.1875,Alpha Vantage
08/08/2024,Why Digital Turbine Shares Are Trading Higher By Over 20%; Here Are 20 Stocks Moving Premarket - Digital Turbine  ( NASDAQ:APPS ) ,0.0833,Alpha Vantage
10/09/2024,"Fastly  ( FSLY )  Loses -5.54% in 4 Weeks, Here's Why a Trend Reversal May be Around the Corner",-0.05,Alpha Vantage
18/09/2024,Fastly Rises 11% in a Month: Should Investors Buy the FSLY Stock?,0.2,Alpha Vantage
23/10/2024,Plexus  ( PLXS )  Surpasses Q4 Earnings and Revenue Estimates,0.0,Alpha Vantage
29/10/2024,"Inari Medical, Hertz Global, Fastly, and Ryvyl Investigation Alert: Johnson Fistel, LLP Encourages Long-Term Investors to Reach Out for More Information - Fastly  ( NYSE:FSLY ) , Hertz Global Holdings  ( NASDAQ:HTZ ) ",0.15,Alpha Vantage
05/11/2024,Stay Ahead of the Game With Fastly  ( FSLY )  Q3 Earnings: Wall Street's Insights on Key Metrics,-0.0667,Alpha Vantage
07/11/2024,Fastly  ( FSLY )  Q3 2024 Earnings Call Transcript,0.2,Alpha Vantage
22/11/2024,Fastly  ( FSLY )  Just Overtook the 20-Day Moving Average,0.025,Alpha Vantage
02/12/2024,Fastly Stock Price Decreases 52% YTD: Should You Buy the Dip?,0.2,Alpha Vantage
03/12/2024,"Bank of America To Rally More Than 21%? Here Are 10 Top Analyst Forecasts For Tuesday - Bank of America  ( NYSE:BAC ) , Salesforce  ( NYSE:CRM ) ",0.5,Alpha Vantage
03/12/2024,Why Fastly Stock Crushed the Market on Monday,0.05,Alpha Vantage
05/12/2024,The Shake-Up at Intel,0.0,Alpha Vantage
11/12/2024,Cloudflare Stock Rises 53% in 6 Months: What Should Investors Do?,0.0,Alpha Vantage
18/12/2024,"Fastly Rises 69% in a Month: Should You Buy, Sell or Hold the Stock?",0.2,Alpha Vantage
10/01/2025,Cloudflare Stock Rises 43% in a Year: Will the Rally Continue?,0.0,Alpha Vantage
14/01/2025,"Buy 5 Little-Known Tech Stocks Focusing on AI, Data Center, IoT and 5G",-0.1,Alpha Vantage
15/01/2025,Fastly Stock Rises 30% in 3 Months: Is This Ideal Time to Buy?,0.55,Alpha Vantage
15/01/2025,"The Zacks Analyst Blog Highlights UiPath, Five9, Innodata, Fastly and Jabil",0.2,Alpha Vantage
17/01/2025,Here's Why Investors Should Buy Kingsoft Cloud Stock Right Now,0.2857,Alpha Vantage
07/02/2025,"Jim Cramer Likes This Utilities Stock: 'I Think You've Got A Good One' - A10 Networks  ( NYSE:ATEN ) , Danaher  ( NYSE:DHR ) ",0.7,Alpha Vantage
10/02/2025,Countdown to Fastly  ( FSLY )  Q4 Earnings: Wall Street Forecasts for Key Metrics,0.1,Alpha Vantage
12/02/2025,"Fastly Shares Tumble After Q4 Report, Weak Forward Guidance - Fastly  ( NYSE:FSLY ) ",0.0083,Alpha Vantage
12/02/2025,"WESCO Q4 Earnings Miss Estimates, Sales Increased Y/Y: Stock Rises",0.0,Alpha Vantage
13/02/2025,Fastly's Options Frenzy: What You Need to Know - Fastly  ( NYSE:FSLY ) ,0.2,Alpha Vantage
13/02/2025,"Trade Desk Posts Downbeat Revenue, Joins Aspen Aerogels, Fastly And Other Big Stocks Moving Lower In Thursday's Pre-Market Session - ATAI Life Sciences  ( NASDAQ:ATAI ) , Aspen Aerogels  ( NYSE:ASPN ) ",0.025,Alpha Vantage
13/02/2025,"US Stocks Set For A Mixed Start Following Higher Inflation Print: Expert Says Earnings Remain Strong Despite Uncertainty - Applied Mat  ( NASDAQ:AMAT ) , Amazon.com  ( NASDAQ:AMZN ) ",0.1708,Alpha Vantage
13/02/2025,"Deere, GE HealthCare And 3 Stocks To Watch Heading Into Thursday - Deere  ( NYSE:DE ) , Coinbase Glb  ( NASDAQ:COIN ) ",0.0,Alpha Vantage
13/02/2025,Fastly  ( FSLY )  Q4 2024 Earnings Call Transcript,0.2,Alpha Vantage
25/02/2025,"Inari Medical, Figs Inc, Fastly, and Ryvyl Investigation Alert: Johnson Fistel, LLP Encourages Long-Term Investors to Reach Out for More Information - Fastly  ( NYSE:FSLY ) , FIGS  ( NYSE:FIGS ) ",0.225,Alpha Vantage
27/02/2025,fastly 7.0.0,0.2,News API
27/02/2025,"New Ecommerce Tools: February 27, 2025",0.1364,News API
28/02/2025,"5,000 Phishing PDFs on 260 Domains Distribute Lumma Stealer via Fake CAPTCHAs",-0.5,News API
28/02/2025,FreeDesktop.org 为 GitLab 基础架构设计新的托管计划,0.0,News API
01/03/2025,pulumi-fastly 8.15.0a1740807799,0.0,News API
03/03/2025,SkyQuest Technology and Consulting Pvt. Ltd.コンテンツ配信ネットワーク （CDN） 市場: 成長、トレンド、将来の見通しを詳しく分析,0.0,News API
03/03/2025,コンテンツ配信ネットワーク （CDN） 市場: 成長、トレンド、将来の見通しを詳しく分析,0.0,News API
03/03/2025,Кликнул на CAPTCHA — потерял данные: новая тактика фишинговых PDF,0.0,News API
04/03/2025,CISO Liability Risks Spur Policy Changes at 93% of Organizations,0.0,News API
04/03/2025,"Rhumbline Advisers Acquires 3,081 Shares of Fastly, Inc. (NYSE:FSLY)",0.2,News API
04/03/2025,Fastly Research Reveals 93% of Organizations Working to Reduce CISO Liability Risk,0.2,News API
04/03/2025,"$137.8 Bn Video Streaming Infrastructure Market Outlook 2024-2037: Market Witnesses a Steady Shift from Traditional Video Platforms to Streaming Platforms such as Netflix, Disney, and Amazon",0.0556,News API
05/03/2025,FreeDesktop.org GitLab Will Be Down For Up To One Week Due To Cloud Migration,-0.1403,News API
05/03/2025,由于云迁移 FreeDesktop.org GitLab 将宕机长达一周,0.0,News API
05/03/2025,Quellcode-Repositories auf Freedesktop.org bis zu einer Woche offline,0.0,News API
05/03/2025,pulumi-fastly 8.15.0a1741153432,0.0,News API
05/03/2025,Security Money: Sailpoint's IPO Saves the Index - BSW #385,0.0,News API
05/03/2025,"Everything you know about scaling your architecture is wrong: A conversation with Fastly Founder Artur Bergman on Resilience, Recovery and the Future of Systems Engineering",-0.1,News API
06/03/2025,pulumi-fastly 8.15.0a1741239769,0.0,News API
10/03/2025,Niko Matsakis: Rust in 2025: Targeting foundational software,0.0,News API
12/03/2025,"Bank of New York Mellon Corp Reduces Stock Position in Fastly, Inc. (NYSE:FSLY)",0.1682,News API
13/03/2025,EFF Thanks Fastly for Donated Tools to Help Keep Our Website Secure,0.2667,News API
13/03/2025,"Топ-4 помилки, які знищують онлайн-продажі, і як їх виправити – колонка",0.0,News API
13/03/2025,fastly 8.0.0,0.2,News API
13/03/2025,Droptica: Best Practices for Drupal Caching and How to Deal with Caching Issues,1.0,News API
13/03/2025,Rediclinic Calcium Supplement Rated As The Best For Stronger Bones And Improves Bone Density,1.0,News API
14/03/2025,HTTP/3 is everywhere but nowhere,0.0,News API
14/03/2025,"Fastly, Inc. (NYSE:FSLY) Receives $8.55 Average Target Price from Analysts",0.025,News API
15/03/2025,pulumi-fastly 8.15.0a1741997310,0.0,News API
16/03/2025,"Between creating music and fitness training, 6-foot tall Larkin Castor balances the gentle and the rough",0.05,News API
17/03/2025,"Fastly Stock Declines 27% YTD: Should You Buy, Sell or Hold?",0.2,Alpha Vantage
17/03/2025,"⚡ THN Weekly Recap: Router Hacks, PyPI Attacks, New Ransomware Decryptor, and More",0.3182,News API
17/03/2025,Data Centers Can Slash Power Needs With One Coding Tweak,0.0,News API
17/03/2025,"The ultimate city guide to Providence, Rhode Island ahead of the NCAA tournament games",0.0,News API
18/03/2025,WebAssembly: Как «невозможное» стало реальностью?,0.0,News API
18/03/2025,pulumi-fastly 8.15.0a1742276868,0.0,News API
19/03/2025,Most organizations change policies to reduce CISO liability risk,0.5,News API
19/03/2025,"Катастрофа, которой не было. День, когда интернет исчез. Как это может произойти и что будет дальше?",0.0,News API
20/03/2025,I Fear for the Unauthenticated Web,0.0,News API
20/03/2025,Seth Michael Larson: I fear for the unauthenticated web,0.0,News API
20/03/2025,"Oppenheimer starts Cloudflare at outperform, Fastly at perform",0.2,News API
21/03/2025,7 Best Cloudflare Alternatives Compared (Expert Pick in 2025),1.0,News API
21/03/2025,"Fastly, Inc. (NYSE:FSLY) Shares Purchased by AlphaQuest LLC",0.2,News API
21/03/2025,pulumi-fastly 8.15.0a1742535828,0.0,News API
23/03/2025,Fastly (NYSE:FSLY) Research Coverage Started at Oppenheimer,0.2,News API
24/03/2025,What’s The Biggest ‘Challenge’ Facing Rising Stars Like Timothée Chalamet And Zendaya In Hollywood Today? Steven Soderbergh Has A Take I Fully Agree With,0.0,News API
24/03/2025,Presentation: How GitHub Copilot Serves 400 Million Completion Requests a Day,0.0,News API
25/03/2025,"Fastly Bot Management update defends against scraping, account takeovers, and spam",0.2,News API
25/03/2025,pulumi-fastly 8.15.0a1742881661,0.0,News API
25/03/2025,不願再被瀏覽器綁架，IAB將打造伺服器端的通用廣告資料交換框架,0.0,News API
26/03/2025,pulumi-fastly 8.15.0a1742967873,0.0,News API
