Date,Title,Sentiment,Source
01/11/2018,1,0.66,eodhd.com
12/11/2018,2,0.9875,eodhd.com
15/11/2018,1,0.998,eodhd.com
20/11/2018,1,0.869,eodhd.com
21/11/2018,2,0.995,eodhd.com
03/12/2018,2,0.994,eodhd.com
04/12/2018,1,0.998,eodhd.com
11/12/2018,1,0.869,eodhd.com
24/12/2018,1,-0.75,eodhd.com
27/12/2018,1,-0.832,eodhd.com
28/12/2018,2,0.949,eodhd.com
03/01/2019,2,-0.75,eodhd.com
04/01/2019,1,-0.952,eodhd.com
05/01/2019,1,0.94,eodhd.com
07/01/2019,3,0.9977,eodhd.com
08/01/2019,1,-0.052,eodhd.com
11/01/2019,2,-0.851,eodhd.com
12/01/2019,1,0.94,eodhd.com
16/01/2019,1,0.963,eodhd.com
18/01/2019,3,-0.4677,eodhd.com
19/01/2019,1,0.94,eodhd.com
23/01/2019,1,0.625,eodhd.com
24/01/2019,3,0.5717,eodhd.com
25/01/2019,2,-0.6755,eodhd.com
28/01/2019,2,0.082,eodhd.com
31/01/2019,3,0.5703,eodhd.com
01/02/2019,2,0.113,eodhd.com
03/02/2019,1,0.974,eodhd.com
04/02/2019,1,0.942,eodhd.com
05/02/2019,1,-0.832,eodhd.com
06/02/2019,1,0.827,eodhd.com
07/02/2019,1,0.94,eodhd.com
08/02/2019,1,0.823,eodhd.com
10/02/2019,1,-0.601,eodhd.com
11/02/2019,1,0.995,eodhd.com
14/02/2019,6,0.7603,eodhd.com
15/02/2019,2,0.0185,eodhd.com
17/02/2019,1,-0.601,eodhd.com
20/02/2019,1,0.995,eodhd.com
22/02/2019,1,0.995,eodhd.com
05/03/2019,1,0.869,eodhd.com
11/03/2019,1,1,eodhd.com
18/03/2019,8,0.9955,eodhd.com
19/03/2019,1,0.996,eodhd.com
01/04/2019,1,0.947,eodhd.com
08/04/2019,1,1,eodhd.com
15/04/2019,1,0.996,eodhd.com
23/04/2019,1,0.997,eodhd.com
02/05/2019,1,0.382,eodhd.com
08/05/2019,1,0.802,eodhd.com
09/05/2019,1,0.998,eodhd.com
16/05/2019,1,0.999,eodhd.com
22/05/2019,1,0.869,eodhd.com
27/05/2019,5,0.9972,eodhd.com
28/05/2019,1,0.995,eodhd.com
05/06/2019,1,0.98,eodhd.com
06/06/2019,1,0.989,eodhd.com
10/06/2019,1,0.996,eodhd.com
11/06/2019,1,0.991,eodhd.com
17/06/2019,2,0.959,eodhd.com
02/07/2019,1,0.999,eodhd.com
29/07/2019,2,0.9955,eodhd.com
01/08/2019,1,0.382,eodhd.com
13/08/2019,1,0.999,eodhd.com
15/08/2019,1,0.998,eodhd.com
19/08/2019,2,0.9975,eodhd.com
22/08/2019,1,0.869,eodhd.com
26/08/2019,1,0.993,eodhd.com
04/09/2019,1,0.997,eodhd.com
21/10/2019,4,0.9968,eodhd.com
28/10/2019,1,0.995,eodhd.com
29/10/2019,1,0.999,eodhd.com
31/10/2019,1,0.382,eodhd.com
05/11/2019,1,0.985,eodhd.com
06/11/2019,2,0.9925,eodhd.com
14/11/2019,1,0.998,eodhd.com
18/11/2019,3,0.9927,eodhd.com
19/11/2019,1,0.908,eodhd.com
17/12/2019,1,0.869,eodhd.com
18/12/2019,5,0.9904,eodhd.com
02/01/2020,1,0.869,eodhd.com
06/01/2020,1,0.992,eodhd.com
30/01/2020,1,0.382,eodhd.com
13/02/2020,1,0.998,eodhd.com
18/02/2020,1,0.869,eodhd.com
09/03/2020,1,0.128,eodhd.com
02/04/2020,1,0.997,eodhd.com
14/04/2020,1,0.997,eodhd.com
16/04/2020,1,0.987,eodhd.com
24/04/2020,2,0.946,eodhd.com
27/04/2020,1,0.992,eodhd.com
30/04/2020,1,0.382,eodhd.com
12/05/2020,1,0.997,eodhd.com
13/05/2020,2,0.966,eodhd.com
14/05/2020,9,0.9837,eodhd.com
21/05/2020,1,0.999,eodhd.com
22/05/2020,1,0.757,eodhd.com
26/05/2020,1,0.802,eodhd.com
22/06/2020,2,0.992,eodhd.com
23/06/2020,2,0.951,eodhd.com
25/06/2020,1,0.869,eodhd.com
10/07/2020,1,0.065,eodhd.com
13/07/2020,1,0.969,eodhd.com
21/07/2020,1,0.879,eodhd.com
30/07/2020,1,0.382,eodhd.com
07/08/2020,1,0.989,eodhd.com
11/08/2020,1,0.859,eodhd.com
13/08/2020,1,0.869,eodhd.com
17/08/2020,1,0.961,eodhd.com
19/08/2020,1,0.996,eodhd.com
31/08/2020,1,0.869,eodhd.com
01/09/2020,4,0.999,eodhd.com
03/09/2020,1,-0.302,eodhd.com
05/09/2020,2,0.995,eodhd.com
08/09/2020,1,0.649,eodhd.com
09/09/2020,1,0.92,eodhd.com
13/09/2020,1,0.999,eodhd.com
14/09/2020,4,0.7255,eodhd.com
15/09/2020,1,-0.902,eodhd.com
17/09/2020,2,0.983,eodhd.com
18/09/2020,2,0.5115,eodhd.com
22/09/2020,1,0.998,eodhd.com
02/10/2020,2,0.994,eodhd.com
05/10/2020,10,0.99,eodhd.com
15/10/2020,1,0.993,eodhd.com
21/10/2020,1,0.993,eodhd.com
23/10/2020,1,0.963,eodhd.com
28/10/2020,1,0.382,eodhd.com
09/11/2020,2,0.9695,eodhd.com
10/11/2020,1,0.997,eodhd.com
16/11/2020,3,0.9967,eodhd.com
17/11/2020,2,0.995,eodhd.com
18/11/2020,1,0.996,eodhd.com
24/11/2020,1,0.925,eodhd.com
26/11/2020,1,0.999,eodhd.com
30/11/2020,1,0.999,eodhd.com
01/12/2020,1,0.995,eodhd.com
17/12/2020,2,0.932,eodhd.com
21/12/2020,1,1,eodhd.com
28/12/2020,2,0,eodhd.com
31/12/2020,1,1,eodhd.com
05/01/2021,1,1,eodhd.com
08/01/2021,1,0.772,eodhd.com
09/01/2021,1,0.993,eodhd.com
11/01/2021,1,0.992,eodhd.com
12/01/2021,2,0.9985,eodhd.com
13/01/2021,1,0.912,eodhd.com
14/01/2021,1,0.993,eodhd.com
15/01/2021,1,0.856,eodhd.com
19/01/2021,1,0.999,eodhd.com
21/01/2021,1,0.915,eodhd.com
29/01/2021,1,0.995,eodhd.com
02/02/2021,2,0.852,eodhd.com
03/02/2021,1,0.878,eodhd.com
04/02/2021,1,0.999,eodhd.com
08/02/2021,2,0.527,eodhd.com
09/02/2021,2,0.45,eodhd.com
11/02/2021,2,0.406,eodhd.com
14/02/2021,3,0.9883,eodhd.com
16/02/2021,3,0.9263,eodhd.com
17/02/2021,1,0.938,eodhd.com
18/02/2021,1,0,eodhd.com
19/02/2021,2,1,eodhd.com
20/02/2021,2,0.775,eodhd.com
21/02/2021,2,0.649,eodhd.com
22/02/2021,2,0.8885,eodhd.com
23/02/2021,2,0.701,eodhd.com
24/02/2021,2,0.9985,eodhd.com
25/02/2021,4,-0.2588,eodhd.com
26/02/2021,7,0.7019,eodhd.com
01/03/2021,3,0.6153,eodhd.com
02/03/2021,1,1,eodhd.com
04/03/2021,7,0.8099,eodhd.com
05/03/2021,1,0.128,eodhd.com
06/03/2021,2,0.234,eodhd.com
08/03/2021,5,0.9546,eodhd.com
09/03/2021,11,0.7599,eodhd.com
10/03/2021,3,0.7653,eodhd.com
11/03/2021,4,0.878,eodhd.com
12/03/2021,4,0.996,eodhd.com
13/03/2021,1,0.202,eodhd.com
14/03/2021,3,0.1483,eodhd.com
15/03/2021,3,0.7637,eodhd.com
16/03/2021,7,0.8547,eodhd.com
17/03/2021,1,0,eodhd.com
18/03/2021,3,0.383,eodhd.com
19/03/2021,5,0.806,eodhd.com
20/03/2021,2,0.9975,eodhd.com
21/03/2021,1,0.893,eodhd.com
22/03/2021,7,0.7333,eodhd.com
23/03/2021,9,0.6508,eodhd.com
24/03/2021,5,0.561,eodhd.com
25/03/2021,5,0.4004,eodhd.com
26/03/2021,6,0.845,eodhd.com
27/03/2021,1,0.896,eodhd.com
28/03/2021,1,0.733,eodhd.com
29/03/2021,4,0.9953,eodhd.com
30/03/2021,5,0.6464,eodhd.com
31/03/2021,7,0.8459,eodhd.com
01/04/2021,3,0.7767,eodhd.com
02/04/2021,3,0.5293,eodhd.com
04/04/2021,2,0,eodhd.com
05/04/2021,4,0.2828,eodhd.com
06/04/2021,6,0.601,eodhd.com
07/04/2021,8,0.6604,eodhd.com
08/04/2021,8,0.7478,eodhd.com
09/04/2021,12,0.7253,eodhd.com
10/04/2021,1,0.71,eodhd.com
11/04/2021,1,0,eodhd.com
12/04/2021,64,0.8049,eodhd.com
13/04/2021,24,0.3808,eodhd.com
14/04/2021,11,0.3009,eodhd.com
15/04/2021,17,0.2889,eodhd.com
16/04/2021,10,0.5667,eodhd.com
17/04/2021,2,0.4405,eodhd.com
18/04/2021,2,0.511,eodhd.com
19/04/2021,24,0.6089,eodhd.com
20/04/2021,12,0.4503,eodhd.com
21/04/2021,14,0.6609,eodhd.com
22/04/2021,18,0.7258,eodhd.com
23/04/2021,9,0.5558,eodhd.com
24/04/2021,3,-0.069,eodhd.com
25/04/2021,2,-0.0435,eodhd.com
26/04/2021,17,0.6648,eodhd.com
27/04/2021,9,0.7086,eodhd.com
28/04/2021,18,0.7732,eodhd.com
29/04/2021,13,0.5245,eodhd.com
30/04/2021,8,0.9008,eodhd.com
01/05/2021,5,0.3778,eodhd.com
02/05/2021,2,0.2625,eodhd.com
03/05/2021,9,0.4868,eodhd.com
04/05/2021,11,0.5212,eodhd.com
05/05/2021,20,0.8631,eodhd.com
06/05/2021,18,0.9359,eodhd.com
07/05/2021,13,0.9969,eodhd.com
09/05/2021,2,0.6295,eodhd.com
10/05/2021,8,0.9614,eodhd.com
11/05/2021,17,0.4519,eodhd.com
12/05/2021,8,0.5628,eodhd.com
13/05/2021,6,0.9047,eodhd.com
14/05/2021,3,0.6657,eodhd.com
16/05/2021,1,0.785,eodhd.com
17/05/2021,8,0.924,eodhd.com
18/05/2021,8,0.8175,eodhd.com
19/05/2021,5,0.799,eodhd.com
20/05/2021,12,0.6933,eodhd.com
21/05/2021,36,0.7939,eodhd.com
22/05/2021,4,0.6918,eodhd.com
23/05/2021,5,0.6412,eodhd.com
24/05/2021,24,0.6292,eodhd.com
25/05/2021,13,0.3547,eodhd.com
26/05/2021,30,0.5027,eodhd.com
27/05/2021,36,0.4941,eodhd.com
28/05/2021,21,0.6429,eodhd.com
29/05/2021,2,0.4995,eodhd.com
30/05/2021,2,0.601,eodhd.com
31/05/2021,5,0.6458,eodhd.com
01/06/2021,19,0.7541,eodhd.com
02/06/2021,15,0.7097,eodhd.com
03/06/2021,9,0.5051,eodhd.com
04/06/2021,13,0.6253,eodhd.com
05/06/2021,3,0.7193,eodhd.com
06/06/2021,2,0.71,eodhd.com
07/06/2021,6,0.7952,eodhd.com
08/06/2021,16,0.7674,eodhd.com
09/06/2021,8,0.6843,eodhd.com
10/06/2021,3,0.9213,eodhd.com
11/06/2021,17,0.9073,eodhd.com
12/06/2021,4,0.737,eodhd.com
13/06/2021,1,0.999,eodhd.com
14/06/2021,26,0.8379,eodhd.com
15/06/2021,7,0.9977,eodhd.com
16/06/2021,8,0.7064,eodhd.com
17/06/2021,19,0.7221,eodhd.com
18/06/2021,27,0.7309,eodhd.com
19/06/2021,1,0.265,eodhd.com
21/06/2021,18,0.6824,eodhd.com
22/06/2021,19,0.6566,eodhd.com
23/06/2021,14,0.923,eodhd.com
24/06/2021,17,0.8228,eodhd.com
25/06/2021,11,0.6942,eodhd.com
26/06/2021,4,0.7055,eodhd.com
28/06/2021,34,0.6759,eodhd.com
29/06/2021,14,0.3551,eodhd.com
30/06/2021,20,0.7711,eodhd.com
01/07/2021,21,0.7243,eodhd.com
02/07/2021,11,0.9418,eodhd.com
03/07/2021,2,0.952,eodhd.com
04/07/2021,2,0.5915,eodhd.com
05/07/2021,4,0.9623,eodhd.com
06/07/2021,22,0.6294,eodhd.com
07/07/2021,14,0.6728,eodhd.com
08/07/2021,5,0.4762,eodhd.com
09/07/2021,7,0.7719,eodhd.com
10/07/2021,3,0.133,eodhd.com
11/07/2021,1,0.807,eodhd.com
12/07/2021,5,0.642,eodhd.com
13/07/2021,4,0.9973,eodhd.com
14/07/2021,6,0.6645,eodhd.com
15/07/2021,12,0.4018,eodhd.com
16/07/2021,13,0.5507,eodhd.com
17/07/2021,4,-0.2623,eodhd.com
18/07/2021,1,0.422,eodhd.com
19/07/2021,11,0.7062,eodhd.com
20/07/2021,18,0.4043,eodhd.com
21/07/2021,7,0.5547,eodhd.com
22/07/2021,9,0.5481,eodhd.com
23/07/2021,8,0.273,eodhd.com
24/07/2021,1,-0.44,eodhd.com
25/07/2021,3,0.8777,eodhd.com
26/07/2021,8,0.5893,eodhd.com
27/07/2021,7,0.3509,eodhd.com
28/07/2021,6,0.7233,eodhd.com
29/07/2021,3,0.2617,eodhd.com
30/07/2021,4,0.9578,eodhd.com
02/08/2021,11,0.709,eodhd.com
03/08/2021,14,0.6674,eodhd.com
04/08/2021,15,0.4851,eodhd.com
05/08/2021,4,0.36,eodhd.com
06/08/2021,8,0.958,eodhd.com
07/08/2021,1,0.896,eodhd.com
09/08/2021,9,0.9967,eodhd.com
10/08/2021,13,0.3681,eodhd.com
11/08/2021,2,0.885,eodhd.com
12/08/2021,9,0.1548,eodhd.com
13/08/2021,10,0.2146,eodhd.com
14/08/2021,2,0.381,eodhd.com
15/08/2021,4,0.381,eodhd.com
16/08/2021,17,0.2435,eodhd.com
17/08/2021,16,0.11,eodhd.com
18/08/2021,32,0.3733,eodhd.com
19/08/2021,55,0.4164,eodhd.com
20/08/2021,34,0.4341,eodhd.com
21/08/2021,2,0.244,eodhd.com
22/08/2021,2,0.395,eodhd.com
23/08/2021,21,0.556,eodhd.com
24/08/2021,17,0.7885,eodhd.com
25/08/2021,17,0.6487,eodhd.com
26/08/2021,7,0.4811,eodhd.com
27/08/2021,16,0.5646,eodhd.com
28/08/2021,3,0.31,eodhd.com
29/08/2021,3,0.7077,eodhd.com
30/08/2021,4,0.6228,eodhd.com
31/08/2021,5,0.8168,eodhd.com
01/09/2021,2,0.999,eodhd.com
02/09/2021,3,0.934,eodhd.com
03/09/2021,5,0.8126,eodhd.com
04/09/2021,3,0.467,eodhd.com
05/09/2021,1,0.625,eodhd.com
07/09/2021,6,0.6147,eodhd.com
08/09/2021,7,0.475,eodhd.com
09/09/2021,7,0.6173,eodhd.com
10/09/2021,10,0.7866,eodhd.com
11/09/2021,2,0.902,eodhd.com
12/09/2021,1,0.964,eodhd.com
13/09/2021,3,0.9057,eodhd.com
14/09/2021,3,0.934,eodhd.com
15/09/2021,5,0.6264,eodhd.com
16/09/2021,4,0.994,eodhd.com
17/09/2021,7,0.7574,eodhd.com
19/09/2021,3,0.817,eodhd.com
20/09/2021,12,0.0016,eodhd.com
21/09/2021,22,0.4528,eodhd.com
22/09/2021,9,0.3418,eodhd.com
23/09/2021,10,0.6549,eodhd.com
24/09/2021,6,0.7582,eodhd.com
26/09/2021,1,0.402,eodhd.com
27/09/2021,5,0.8312,eodhd.com
28/09/2021,7,0.9254,eodhd.com
29/09/2021,11,0.7706,eodhd.com
30/09/2021,13,0.4958,eodhd.com
01/10/2021,5,0.6766,eodhd.com
02/10/2021,2,0.7095,eodhd.com
03/10/2021,1,0.854,eodhd.com
04/10/2021,15,0.4389,eodhd.com
05/10/2021,19,0.5553,eodhd.com
06/10/2021,15,0.7932,eodhd.com
07/10/2021,3,0.6633,eodhd.com
08/10/2021,10,0.6128,eodhd.com
11/10/2021,3,0.6573,eodhd.com
12/10/2021,12,0.574,eodhd.com
13/10/2021,10,0.6982,eodhd.com
14/10/2021,17,0.7979,eodhd.com
15/10/2021,8,0.6506,eodhd.com
16/10/2021,1,0.511,eodhd.com
18/10/2021,12,0.4308,eodhd.com
19/10/2021,13,0.4005,eodhd.com
20/10/2021,6,0.3532,eodhd.com
21/10/2021,12,0.3832,eodhd.com
22/10/2021,8,0.4421,eodhd.com
23/10/2021,1,0.81,eodhd.com
25/10/2021,10,0.5939,eodhd.com
26/10/2021,24,0.5749,eodhd.com
27/10/2021,9,0.2356,eodhd.com
28/10/2021,4,0.59,eodhd.com
29/10/2021,4,0.9953,eodhd.com
30/10/2021,6,0.8835,eodhd.com
31/10/2021,2,0.997,eodhd.com
01/11/2021,6,0.9972,eodhd.com
02/11/2021,11,0.5741,eodhd.com
03/11/2021,7,0.806,eodhd.com
04/11/2021,23,0.7382,eodhd.com
05/11/2021,18,0.5718,eodhd.com
06/11/2021,3,0.642,eodhd.com
07/11/2021,1,0.952,eodhd.com
08/11/2021,16,0.847,eodhd.com
09/11/2021,47,0.6923,eodhd.com
10/11/2021,20,0.7121,eodhd.com
11/11/2021,14,0.7883,eodhd.com
12/11/2021,27,0.6945,eodhd.com
13/11/2021,1,0.995,eodhd.com
14/11/2021,10,0.3694,eodhd.com
15/11/2021,24,0.7759,eodhd.com
16/11/2021,16,0.7852,eodhd.com
17/11/2021,43,0.4853,eodhd.com
18/11/2021,69,0.4689,eodhd.com
19/11/2021,23,0.6233,eodhd.com
20/11/2021,2,0.963,eodhd.com
21/11/2021,2,0.917,eodhd.com
22/11/2021,18,0.8762,eodhd.com
23/11/2021,7,0.8193,eodhd.com
24/11/2021,10,0.5517,eodhd.com
25/11/2021,1,0.991,eodhd.com
26/11/2021,12,0.3372,eodhd.com
27/11/2021,2,0.1765,eodhd.com
28/11/2021,4,0.9628,eodhd.com
29/11/2021,4,0.4528,eodhd.com
30/11/2021,9,0.8839,eodhd.com
01/12/2021,4,0.7425,eodhd.com
02/12/2021,21,0.353,eodhd.com
03/12/2021,31,0.4292,eodhd.com
04/12/2021,1,0.973,eodhd.com
05/12/2021,1,0,eodhd.com
06/12/2021,36,0.6114,eodhd.com
07/12/2021,14,0.6296,eodhd.com
08/12/2021,11,0.6628,eodhd.com
09/12/2021,9,0.676,eodhd.com
10/12/2021,16,0.6089,eodhd.com
11/12/2021,2,0.913,eodhd.com
12/12/2021,3,0.7477,eodhd.com
13/12/2021,16,0.6183,eodhd.com
14/12/2021,11,0.6401,eodhd.com
15/12/2021,17,0.5133,eodhd.com
16/12/2021,18,0.5942,eodhd.com
17/12/2021,14,0.1366,eodhd.com
18/12/2021,4,0.913,eodhd.com
19/12/2021,1,0.382,eodhd.com
20/12/2021,13,0.333,eodhd.com
21/12/2021,14,0.5473,eodhd.com
22/12/2021,9,0.6567,eodhd.com
23/12/2021,7,0.8514,eodhd.com
25/12/2021,1,0.997,eodhd.com
26/12/2021,1,0.794,eodhd.com
27/12/2021,11,0.803,eodhd.com
28/12/2021,24,0.578,eodhd.com
29/12/2021,10,0.5921,eodhd.com
30/12/2021,10,0.7803,eodhd.com
31/12/2021,10,0.5212,eodhd.com
01/01/2022,2,0.8825,eodhd.com
03/01/2022,11,0.827,eodhd.com
04/01/2022,34,0.6846,eodhd.com
05/01/2022,11,0.4628,eodhd.com
06/01/2022,14,0.6422,eodhd.com
07/01/2022,15,0.6323,eodhd.com
08/01/2022,5,0.1844,eodhd.com
09/01/2022,2,0.9015,eodhd.com
10/01/2022,24,0.4806,eodhd.com
11/01/2022,16,0.4523,eodhd.com
12/01/2022,9,0.7328,eodhd.com
13/01/2022,19,0.5739,eodhd.com
14/01/2022,14,0.6623,eodhd.com
15/01/2022,4,0.458,eodhd.com
16/01/2022,2,-0.0125,eodhd.com
17/01/2022,8,0.9356,eodhd.com
18/01/2022,17,0.9289,eodhd.com
19/01/2022,21,0.8906,eodhd.com
20/01/2022,14,0.8125,eodhd.com
21/01/2022,19,0.5411,eodhd.com
22/01/2022,2,0.756,eodhd.com
24/01/2022,17,0.6385,eodhd.com
25/01/2022,38,0.4492,eodhd.com
26/01/2022,27,0.445,eodhd.com
27/01/2022,23,0.781,eodhd.com
28/01/2022,8,0.5103,eodhd.com
29/01/2022,7,0.368,eodhd.com
30/01/2022,3,-0.1377,eodhd.com
31/01/2022,11,0.8778,eodhd.com
01/02/2022,19,0.7029,eodhd.com
02/02/2022,39,0.6781,eodhd.com
03/02/2022,20,0.8782,eodhd.com
04/02/2022,16,0.7166,eodhd.com
05/02/2022,2,-0.057,eodhd.com
06/02/2022,2,0.2615,eodhd.com
07/02/2022,14,0.8355,eodhd.com
08/02/2022,57,0.5086,eodhd.com
09/02/2022,19,0.5476,eodhd.com
10/02/2022,10,0.841,eodhd.com
11/02/2022,14,0.3333,eodhd.com
12/02/2022,3,0.1197,eodhd.com
13/02/2022,4,0.7185,eodhd.com
14/02/2022,20,0.6538,eodhd.com
15/02/2022,18,0.6827,eodhd.com
16/02/2022,39,0.662,eodhd.com
17/02/2022,53,0.1942,eodhd.com
18/02/2022,14,0.2237,eodhd.com
19/02/2022,4,0.3015,eodhd.com
20/02/2022,8,0.3063,eodhd.com
21/02/2022,14,0.3927,eodhd.com
22/02/2022,13,0.4356,eodhd.com
23/02/2022,16,0.7108,eodhd.com
24/02/2022,10,0.4631,eodhd.com
25/02/2022,17,0.4712,eodhd.com
26/02/2022,4,0.4818,eodhd.com
27/02/2022,2,-0.012,eodhd.com
28/02/2022,12,0.5313,eodhd.com
01/03/2022,11,0.0404,eodhd.com
02/03/2022,16,0.1583,eodhd.com
03/03/2022,7,0.4051,eodhd.com
04/03/2022,14,0.3064,eodhd.com
05/03/2022,1,0.813,eodhd.com
06/03/2022,5,0.4222,eodhd.com
07/03/2022,11,0.4575,eodhd.com
08/03/2022,17,0.4563,eodhd.com
09/03/2022,13,0.5546,eodhd.com
10/03/2022,14,0.7936,eodhd.com
11/03/2022,6,0.7778,eodhd.com
12/03/2022,2,0.6515,eodhd.com
13/03/2022,2,0.2845,eodhd.com
14/03/2022,9,0.4552,eodhd.com
15/03/2022,14,0.359,eodhd.com
16/03/2022,10,0.5752,eodhd.com
17/03/2022,10,0.8666,eodhd.com
18/03/2022,23,0.5249,eodhd.com
19/03/2022,4,0.1255,eodhd.com
20/03/2022,3,0.0943,eodhd.com
21/03/2022,9,0.5603,eodhd.com
22/03/2022,41,0.8992,eodhd.com
23/03/2022,24,0.5587,eodhd.com
24/03/2022,23,0.4941,eodhd.com
25/03/2022,19,0.6619,eodhd.com
26/03/2022,3,0.584,eodhd.com
27/03/2022,3,0.87,eodhd.com
28/03/2022,13,0.3722,eodhd.com
29/03/2022,14,0.7616,eodhd.com
30/03/2022,14,0.4761,eodhd.com
31/03/2022,8,0.5006,eodhd.com
01/04/2022,15,0.4085,eodhd.com
02/04/2022,4,0.6273,eodhd.com
03/04/2022,5,0.461,eodhd.com
04/04/2022,16,0.6498,eodhd.com
05/04/2022,13,0.4889,eodhd.com
06/04/2022,17,0.4688,eodhd.com
07/04/2022,10,0.7237,eodhd.com
08/04/2022,17,0.6453,eodhd.com
09/04/2022,6,0.437,eodhd.com
