Date,Title,Sentiment,Source
05/11/2024,"Zacks Industry Outlook Highlights Peloton Interactive, Malibu Boats and American Outdoor Brands",0.0,Alpha Vantage
05/11/2024,Peloton Stock Has Soared 195% From Its 52-Week Low. Is It Too Late to Buy?,-0.15,Alpha Vantage
04/11/2024,"Integra LifeSciences Posts Upbeat Results, Joins Air Transport Services, Freshpet, Yum China And Other Big Stocks Moving Higher On Monday - Advance Auto Parts  ( NYSE:AAP ) , XIAO-I  ( NASDAQ:AIXI ) ",0.0417,Alpha Vantage
04/11/2024,"Peloton Interactive Gets Double Upgrade, Analyst Raises Forecast By More Than 100% - Peloton Interactive  ( NASDAQ:PTON ) ",0.25,Alpha Vantage
04/11/2024,3 Stocks Positioned for Growth in a Booming Leisure Industry,0.0,Alpha Vantage
04/11/2024,"Could Peloton Be Moving Away From DEI? - Apple  ( NASDAQ:AAPL ) , Bit Digital  ( NASDAQ:BTBT ) ",0.0,Alpha Vantage
01/11/2024,Now is the Time to Accumulate 5 Relative Price Strength Stocks,0.0,Alpha Vantage
31/10/2024,"Peloton Gears Up For Next Chapter: Sales Beat, Apple Alum As CEO, And Strong Margin Gains - Peloton Interactive  ( NASDAQ:PTON ) ",0.2167,Alpha Vantage
27/04/2025,60. Cumhurbaşkanlığı Türkiye Bisiklet Turu: 132 kilometrelik ilk etabını Simon Dehaırs kazandı,0.0,News API
23/05/2025,Whatever Happened to Pandemic Stocks? Some Are Showing Life Again,0.0,Alpha Vantage
